,g_L default,g_L,E_L default,E_L,C_m default,C_m
463,16.6667,122.4629179,-70,-73.07731367,250,109.8293
464,16.6667,92.57755251,-70,-76.51568941,250,103.9506
465,16.6667,90.4088272,-70,-62.03795533,250,82.6775
466,16.6667,53.08111044,-70,-76.51568941,250,103.9506
467,16.6667,118.2830004,-70,-73.07731367,250,109.8293
468,16.6667,10.41951224,-70,-61.99896379,250,144.1315
469,16.6667,29.32158503,-70,-63.17258776,250,82.6775
470,16.6667,14.60303392,-70,-62.92446589,250,118.7322
471,16.6667,20.45893782,-70,-62.57868264,250,82.6775
472,16.6667,40.15623048,-70,-62.92446589,250,118.7322
473,16.6667,165.0594893,-70,-65.58152638,250,118.2292
474,16.6667,167.6210843,-70,-65.58152638,250,118.2292
475,16.6667,33.27755295,-70,-63.99273923,250,82.6775
476,16.6667,32.0014432,-70,-62.56025374,250,64.4175
477,16.6667,117.7589677,-70,-73.07731367,250,109.8293
478,16.6667,92.57755251,-70,-76.51568941,250,103.9506
479,16.6667,14.60303392,-70,-62.92446589,250,118.7322
480,16.6667,113.0700632,-70,-61.99896379,250,144.1315
481,16.6667,29.32158503,-70,-63.17258776,250,82.6775
482,16.6667,20.0575371,-70,-62.56025374,250,64.4175
483,16.6667,15.74857968,-70,-70.22107908,250,156.3205
484,16.6667,2.912445017,-70,-62.92446589,250,118.7322
485,16.6667,61.73861826,-70,-62.56025374,250,64.4175
486,16.6667,163.2613921,-70,-65.58152638,250,118.2292
487,16.6667,86.43443346,-70,-76.51568941,250,103.9506
488,16.6667,202.6660802,-70,-64.31276729,250,109.8293
489,16.6667,40.15623048,-70,-62.92446589,250,118.7322
490,16.6667,22.77261864,-70,-62.92446589,250,118.7322
491,16.6667,165.0594893,-70,-65.58152638,250,118.2292
492,16.6667,125.1250082,-70,-61.99896379,250,144.1315
493,16.6667,38.26309374,-70,-61.99896379,250,144.1315
494,16.6667,32.0014432,-70,-62.56025374,250,64.4175
495,16.6667,92.57755251,-70,-76.51568941,250,103.9506
496,16.6667,90.4088272,-70,-62.03795533,250,82.6775
497,16.6667,117.7589677,-70,-73.07731367,250,109.8293
498,16.6667,30.14049788,-70,-62.06317645,250,82.6775
499,16.6667,32.0014432,-70,-62.56025374,250,64.4175
500,16.6667,20.45893782,-70,-62.57868264,250,82.6775
501,16.6667,250.1119855,-70,-64.31276729,250,109.8293
502,16.6667,1.259667491,-70,-46.06675265,250,85.9879
503,16.6667,117.7589677,-70,-73.07731367,250,109.8293
504,16.6667,2.199479896,-70,-62.92446589,250,118.7322
505,16.6667,250.1119855,-70,-64.31276729,250,109.8293
506,16.6667,20.0575371,-70,-62.56025374,250,64.4175
507,16.6667,102.0462732,-70,-76.51568941,250,103.9506
508,16.6667,53.08111044,-70,-76.51568941,250,103.9506
509,16.6667,202.6660802,-70,-64.31276729,250,109.8293
510,16.6667,116.5182202,-70,-62.92446589,250,118.7322
511,16.6667,22.02791659,-70,-62.92446589,250,118.7322
512,16.6667,98.17954815,-70,-61.99896379,250,144.1315
513,16.6667,90.4088272,-70,-62.03795533,250,82.6775
514,16.6667,127.8113271,-70,-73.07731367,250,109.8293
515,16.6667,14.38309523,-70,-72.09212516,250,156.3205
516,16.6667,167.6210843,-70,-65.58152638,250,118.2292
517,16.6667,10.41951224,-70,-61.99896379,250,144.1315
518,16.6667,219.2745766,-70,-64.31276729,250,109.8293
519,16.6667,218.1539715,-70,-64.31276729,250,109.8293
520,16.6667,125.1250082,-70,-61.99896379,250,144.1315
521,16.6667,32.0014432,-70,-62.56025374,250,64.4175
522,16.6667,20.45893782,-70,-62.57868264,250,82.6775
523,16.6667,118.2830004,-70,-73.07731367,250,109.8293
524,16.6667,117.7589677,-70,-73.07731367,250,109.8293
525,16.6667,250.1119855,-70,-64.31276729,250,109.8293
526,16.6667,33.27755295,-70,-63.99273923,250,82.6775
527,16.6667,53.08111044,-70,-76.51568941,250,103.9506
528,16.6667,40.15623048,-70,-62.92446589,250,118.7322
529,16.6667,118.2830004,-70,-73.07731367,250,109.8293
530,16.6667,202.6660802,-70,-64.31276729,250,109.8293
531,16.6667,86.43443346,-70,-76.51568941,250,103.9506
532,16.6667,125.8727298,-70,-61.99896379,250,144.1315
533,16.6667,29.32158503,-70,-63.17258776,250,82.6775
534,16.6667,250.1119855,-70,-64.31276729,250,109.8293
535,16.6667,122.4629179,-70,-73.07731367,250,109.8293
536,16.6667,38.26309374,-70,-61.99896379,250,144.1315
537,16.6667,113.0700632,-70,-61.99896379,250,144.1315
538,16.6667,61.04188071,-70,-62.92446589,250,118.7322
539,16.6667,73.23162157,-70,-61.38578781,250,82.6775
540,16.6667,38.26309374,-70,-61.99896379,250,144.1315
541,16.6667,116.8659179,-70,-61.99896379,250,144.1315
542,16.6667,61.73861826,-70,-62.56025374,250,64.4175
543,16.6667,38.26309374,-70,-61.99896379,250,144.1315
544,16.6667,127.8113271,-70,-73.07731367,250,109.8293
545,16.6667,161.6052464,-70,-65.58152638,250,118.2292
546,16.6667,161.2622446,-70,-65.58152638,250,118.2292
547,16.6667,113.0700632,-70,-61.99896379,250,144.1315
548,16.6667,116.5182202,-70,-62.92446589,250,118.7322
549,16.6667,122.6621103,-70,-73.07731367,250,109.8293
550,16.6667,165.0594893,-70,-65.58152638,250,118.2292
551,16.6667,61.89306079,-70,-63.95421694,250,82.6775
552,16.6667,61.04188071,-70,-62.92446589,250,118.7322
553,16.6667,61.89306079,-70,-63.95421694,250,82.6775
554,16.6667,61.73861826,-70,-62.56025374,250,64.4175
555,16.6667,10.41951224,-70,-61.99896379,250,144.1315
556,16.6667,20.45893782,-70,-62.57868264,250,82.6775
557,16.6667,218.1539715,-70,-64.31276729,250,109.8293
558,16.6667,22.77261864,-70,-62.92446589,250,118.7322
559,16.6667,122.4629179,-70,-73.07731367,250,109.8293
560,16.6667,167.6210843,-70,-65.58152638,250,118.2292
561,16.6667,90.4088272,-70,-62.03795533,250,82.6775
562,16.6667,53.08111044,-70,-76.51568941,250,103.9506
563,16.6667,163.0959387,-70,-65.58152638,250,118.2292
564,16.6667,61.04188071,-70,-62.92446589,250,118.7322
565,16.6667,219.2745766,-70,-64.31276729,250,109.8293
566,16.6667,125.1250082,-70,-61.99896379,250,144.1315
567,16.6667,27.54039329,-70,-61.99896379,250,144.1315
568,16.6667,27.54039329,-70,-61.99896379,250,144.1315
569,16.6667,202.6660802,-70,-64.31276729,250,109.8293
570,16.6667,127.8113271,-70,-73.07731367,250,109.8293
571,16.6667,2.912445017,-70,-62.92446589,250,118.7322
572,16.6667,165.0594893,-70,-65.58152638,250,118.2292
573,16.6667,90.4088272,-70,-62.03795533,250,82.6775
574,16.6667,29.32158503,-70,-63.17258776,250,82.6775
575,16.6667,163.0959387,-70,-65.58152638,250,118.2292
576,16.6667,40.15623048,-70,-62.92446589,250,118.7322
577,16.6667,14.60303392,-70,-62.92446589,250,118.7322
578,16.6667,20.45893782,-70,-62.57868264,250,82.6775
579,16.6667,161.2622446,-70,-65.58152638,250,118.2292
580,16.6667,53.08111044,-70,-76.51568941,250,103.9506
581,16.6667,125.8727298,-70,-61.99896379,250,144.1315
582,16.6667,202.6660802,-70,-64.31276729,250,109.8293
583,16.6667,125.8727298,-70,-61.99896379,250,144.1315
584,16.6667,161.6052464,-70,-65.58152638,250,118.2292
585,16.6667,202.6660802,-70,-64.31276729,250,109.8293
586,16.6667,116.8659179,-70,-61.99896379,250,144.1315
587,16.6667,116.5182202,-70,-62.92446589,250,118.7322
588,16.6667,29.32158503,-70,-63.17258776,250,82.6775
589,16.6667,202.6660802,-70,-64.31276729,250,109.8293
590,16.6667,53.08111044,-70,-76.51568941,250,103.9506
591,16.6667,40.15623048,-70,-62.92446589,250,118.7322
592,16.6667,161.2622446,-70,-65.58152638,250,118.2292
593,16.6667,218.1539715,-70,-64.31276729,250,109.8293
594,16.6667,109.0303538,-70,-61.99896379,250,144.1315
595,16.6667,32.0014432,-70,-62.56025374,250,64.4175
596,16.6667,20.0575371,-70,-62.56025374,250,64.4175
597,16.6667,202.6660802,-70,-64.31276729,250,109.8293
598,16.6667,22.77261864,-70,-62.92446589,250,118.7322
599,16.6667,90.4088272,-70,-62.03795533,250,82.6775
600,16.6667,163.0959387,-70,-65.58152638,250,118.2292
601,16.6667,90.4088272,-70,-62.03795533,250,82.6775
602,16.6667,109.0303538,-70,-61.99896379,250,144.1315
603,16.6667,167.6210843,-70,-65.58152638,250,118.2292
604,16.6667,61.04188071,-70,-62.92446589,250,118.7322
605,16.6667,116.8659179,-70,-61.99896379,250,144.1315
606,16.6667,20.0575371,-70,-62.56025374,250,64.4175
607,16.6667,165.0594893,-70,-65.58152638,250,118.2292
608,16.6667,12.12269387,-70,-70.24042295,250,156.3205
609,16.6667,122.4629179,-70,-73.07731367,250,109.8293
610,16.6667,214.6375496,-70,-64.31276729,250,109.8293
611,16.6667,122.4629179,-70,-73.07731367,250,109.8293
612,16.6667,117.7589677,-70,-73.07731367,250,109.8293
613,16.6667,86.43443346,-70,-76.51568941,250,103.9506
614,16.6667,61.04188071,-70,-62.92446589,250,118.7322
615,16.6667,125.1250082,-70,-61.99896379,250,144.1315
616,16.6667,30.14049788,-70,-62.06317645,250,82.6775
617,16.6667,2.199479896,-70,-62.92446589,250,118.7322
618,16.6667,113.0700632,-70,-61.99896379,250,144.1315
619,16.6667,118.2830004,-70,-73.07731367,250,109.8293
620,16.6667,122.4629179,-70,-73.07731367,250,109.8293
621,16.6667,161.2622446,-70,-65.58152638,250,118.2292
622,16.6667,29.32158503,-70,-63.17258776,250,82.6775
623,16.6667,202.6660802,-70,-64.31276729,250,109.8293
624,16.6667,250.1119855,-70,-64.31276729,250,109.8293
625,16.6667,33.27755295,-70,-63.99273923,250,82.6775
626,16.6667,218.1539715,-70,-64.31276729,250,109.8293
627,16.6667,38.26309374,-70,-61.99896379,250,144.1315
628,16.6667,92.57755251,-70,-76.51568941,250,103.9506
629,16.6667,20.45893782,-70,-62.57868264,250,82.6775
630,16.6667,20.0575371,-70,-62.56025374,250,64.4175
631,16.6667,202.6660802,-70,-64.31276729,250,109.8293
632,16.6667,218.1539715,-70,-64.31276729,250,109.8293
633,16.6667,61.73861826,-70,-62.56025374,250,64.4175
634,16.6667,20.45893782,-70,-62.57868264,250,82.6775
635,16.6667,22.77261864,-70,-62.92446589,250,118.7322
636,16.6667,127.8113271,-70,-73.07731367,250,109.8293
637,16.6667,161.2622446,-70,-65.58152638,250,118.2292
638,16.6667,61.04188071,-70,-62.92446589,250,118.7322
639,16.6667,163.0959387,-70,-65.58152638,250,118.2292
640,16.6667,73.23162157,-70,-61.38578781,250,82.6775
641,16.6667,22.02791659,-70,-62.92446589,250,118.7322
642,16.6667,29.32158503,-70,-63.17258776,250,82.6775
643,16.6667,40.15623048,-70,-62.92446589,250,118.7322
644,16.6667,92.57755251,-70,-76.51568941,250,103.9506
645,16.6667,85.59092021,-70,-76.51568941,250,103.9506
646,16.6667,92.57755251,-70,-76.51568941,250,103.9506
647,16.6667,109.0303538,-70,-61.99896379,250,144.1315
648,16.6667,14.60303392,-70,-62.92446589,250,118.7322
649,16.6667,109.0303538,-70,-61.99896379,250,144.1315
650,16.6667,109.0303538,-70,-61.99896379,250,144.1315
651,16.6667,90.4088272,-70,-62.03795533,250,82.6775
652,16.6667,1.259667491,-70,-46.06675265,250,85.9879
653,16.6667,2.912445017,-70,-62.92446589,250,118.7322
654,16.6667,53.08111044,-70,-76.51568941,250,103.9506
655,16.6667,89.20470583,-70,-61.99896379,250,144.1315
656,16.6667,167.6210843,-70,-65.58152638,250,118.2292
657,16.6667,14.60303392,-70,-62.92446589,250,118.7322
658,16.6667,113.0700632,-70,-61.99896379,250,144.1315
659,16.6667,214.6375496,-70,-64.31276729,250,109.8293
660,16.6667,22.77261864,-70,-62.92446589,250,118.7322
661,16.6667,218.1539715,-70,-64.31276729,250,109.8293
662,16.6667,14.60303392,-70,-62.92446589,250,118.7322
663,16.6667,219.2745766,-70,-64.31276729,250,109.8293
664,16.6667,86.43443346,-70,-76.51568941,250,103.9506
665,16.6667,61.73861826,-70,-62.56025374,250,64.4175
666,16.6667,127.8113271,-70,-73.07731367,250,109.8293
667,16.6667,20.0575371,-70,-62.56025374,250,64.4175
668,16.6667,161.2622446,-70,-65.58152638,250,118.2292
669,16.6667,165.0594893,-70,-65.58152638,250,118.2292
670,16.6667,125.1250082,-70,-61.99896379,250,144.1315
671,16.6667,116.8659179,-70,-61.99896379,250,144.1315
672,16.6667,11.65139394,-70,-50.0,250,194.5705
673,16.6667,161.2622446,-70,-65.58152638,250,118.2292
674,16.6667,22.77261864,-70,-62.92446589,250,118.7322
675,16.6667,61.89306079,-70,-63.95421694,250,82.6775
676,16.6667,20.0575371,-70,-62.56025374,250,64.4175
677,16.6667,122.4629179,-70,-73.07731367,250,109.8293
678,16.6667,32.0014432,-70,-62.56025374,250,64.4175
679,16.6667,14.60303392,-70,-62.92446589,250,118.7322
680,16.6667,167.6210843,-70,-65.58152638,250,118.2292
681,16.6667,61.89306079,-70,-63.95421694,250,82.6775
682,16.6667,53.08111044,-70,-76.51568941,250,103.9506
683,16.6667,27.54039329,-70,-61.99896379,250,144.1315
684,16.6667,250.1119855,-70,-64.31276729,250,109.8293
685,16.6667,30.14049788,-70,-62.06317645,250,82.6775
686,16.6667,29.32158503,-70,-63.17258776,250,82.6775
687,16.6667,113.0700632,-70,-61.99896379,250,144.1315
688,16.6667,122.6621103,-70,-73.07731367,250,109.8293
689,16.6667,40.15623048,-70,-62.92446589,250,118.7322
690,16.6667,92.57755251,-70,-76.51568941,250,103.9506
691,16.6667,165.0594893,-70,-65.58152638,250,118.2292
692,16.6667,61.04188071,-70,-62.92446589,250,118.7322
693,16.6667,122.4629179,-70,-73.07731367,250,109.8293
694,16.6667,73.23162157,-70,-61.38578781,250,82.6775
695,16.6667,2.199479896,-70,-62.92446589,250,118.7322
696,16.6667,92.57755251,-70,-76.51568941,250,103.9506
697,16.6667,118.2830004,-70,-73.07731367,250,109.8293
698,16.6667,98.17954815,-70,-61.99896379,250,144.1315
699,16.6667,30.14049788,-70,-62.06317645,250,82.6775
700,16.6667,73.23162157,-70,-61.38578781,250,82.6775
701,16.6667,163.0959387,-70,-65.58152638,250,118.2292
702,16.6667,118.2830004,-70,-73.07731367,250,109.8293
703,16.6667,85.59092021,-70,-76.51568941,250,103.9506
704,16.6667,33.27755295,-70,-63.99273923,250,82.6775
705,16.6667,14.60303392,-70,-62.92446589,250,118.7322
706,16.6667,98.17954815,-70,-61.99896379,250,144.1315
707,16.6667,122.4629179,-70,-73.07731367,250,109.8293
708,16.6667,20.45893782,-70,-62.57868264,250,82.6775
709,16.6667,73.23162157,-70,-61.38578781,250,82.6775
710,16.6667,32.0014432,-70,-62.56025374,250,64.4175
711,16.6667,163.0959387,-70,-65.58152638,250,118.2292
712,16.6667,61.04188071,-70,-62.92446589,250,118.7322
713,16.6667,202.6660802,-70,-64.31276729,250,109.8293
714,16.6667,202.6660802,-70,-64.31276729,250,109.8293
715,16.6667,163.2613921,-70,-65.58152638,250,118.2292
716,16.6667,27.54039329,-70,-61.99896379,250,144.1315
717,16.6667,73.23162157,-70,-61.38578781,250,82.6775
718,16.6667,20.0575371,-70,-62.56025374,250,64.4175
719,16.6667,89.20470583,-70,-61.99896379,250,144.1315
720,16.6667,116.5182202,-70,-62.92446589,250,118.7322
721,16.6667,85.59092021,-70,-76.51568941,250,103.9506
722,16.6667,27.54039329,-70,-61.99896379,250,144.1315
723,16.6667,122.6621103,-70,-73.07731367,250,109.8293
724,16.6667,27.54039329,-70,-61.99896379,250,144.1315
725,16.6667,167.6210843,-70,-65.58152638,250,118.2292
726,16.6667,32.0014432,-70,-62.56025374,250,64.4175
727,16.6667,1.259667491,-70,-46.06675265,250,85.9879
728,16.6667,33.27755295,-70,-63.99273923,250,82.6775
729,16.6667,165.0594893,-70,-65.58152638,250,118.2292
730,16.6667,29.32158503,-70,-63.17258776,250,82.6775
731,16.6667,92.57755251,-70,-76.51568941,250,103.9506
732,16.6667,161.6052464,-70,-65.58152638,250,118.2292
733,16.6667,113.0700632,-70,-61.99896379,250,144.1315
734,16.6667,116.5182202,-70,-62.92446589,250,118.7322
735,16.6667,163.0959387,-70,-65.58152638,250,118.2292
736,16.6667,73.23162157,-70,-61.38578781,250,82.6775
737,16.6667,61.04188071,-70,-62.92446589,250,118.7322
738,16.6667,163.2613921,-70,-65.58152638,250,118.2292
739,16.6667,161.6052464,-70,-65.58152638,250,118.2292
740,16.6667,125.8727298,-70,-61.99896379,250,144.1315
741,16.6667,30.14049788,-70,-62.06317645,250,82.6775
742,16.6667,98.17954815,-70,-61.99896379,250,144.1315
743,16.6667,102.0462732,-70,-76.51568941,250,103.9506
744,16.6667,163.2613921,-70,-65.58152638,250,118.2292
745,16.6667,127.9576928,-70,-73.07731367,250,109.8293
746,16.6667,85.59092021,-70,-76.51568941,250,103.9506
747,16.6667,202.6660802,-70,-64.31276729,250,109.8293
748,16.6667,127.8113271,-70,-73.07731367,250,109.8293
749,16.6667,20.0575371,-70,-62.56025374,250,64.4175
750,16.6667,2.912445017,-70,-62.92446589,250,118.7322
751,16.6667,125.8727298,-70,-61.99896379,250,144.1315
752,16.6667,10.41951224,-70,-61.99896379,250,144.1315
753,16.6667,61.04188071,-70,-62.92446589,250,118.7322
754,16.6667,30.14049788,-70,-62.06317645,250,82.6775
755,16.6667,113.0700632,-70,-61.99896379,250,144.1315
756,16.6667,33.27755295,-70,-63.99273923,250,82.6775
757,16.6667,61.89306079,-70,-63.95421694,250,82.6775
758,16.6667,73.23162157,-70,-61.38578781,250,82.6775
759,16.6667,113.0700632,-70,-61.99896379,250,144.1315
760,16.6667,73.23162157,-70,-61.38578781,250,82.6775
761,16.6667,116.5182202,-70,-62.92446589,250,118.7322
762,16.6667,30.14049788,-70,-62.06317645,250,82.6775
763,16.6667,116.8659179,-70,-61.99896379,250,144.1315
764,16.6667,20.45893782,-70,-62.57868264,250,82.6775
765,16.6667,61.73861826,-70,-62.56025374,250,64.4175
766,16.6667,161.2622446,-70,-65.58152638,250,118.2292
767,16.6667,116.8659179,-70,-61.99896379,250,144.1315
768,16.6667,125.1250082,-70,-61.99896379,250,144.1315
769,16.6667,161.6052464,-70,-65.58152638,250,118.2292
770,16.6667,53.08111044,-70,-76.51568941,250,103.9506
771,16.6667,22.02791659,-70,-62.92446589,250,118.7322
772,16.6667,250.1119855,-70,-64.31276729,250,109.8293
773,16.6667,98.17954815,-70,-61.99896379,250,144.1315
774,16.6667,163.2613921,-70,-65.58152638,250,118.2292
775,16.6667,250.1119855,-70,-64.31276729,250,109.8293
776,16.6667,250.1119855,-70,-64.31276729,250,109.8293
777,16.6667,2.199479896,-70,-62.92446589,250,118.7322
778,16.6667,85.59092021,-70,-76.51568941,250,103.9506
779,16.6667,250.1119855,-70,-64.31276729,250,109.8293
780,16.6667,127.9576928,-70,-73.07731367,250,109.8293
781,16.6667,40.15623048,-70,-62.92446589,250,118.7322
782,16.6667,61.89306079,-70,-63.95421694,250,82.6775
783,16.6667,61.89306079,-70,-63.95421694,250,82.6775
784,16.6667,22.77261864,-70,-62.92446589,250,118.7322
785,16.6667,218.1539715,-70,-64.31276729,250,109.8293
786,16.6667,30.14049788,-70,-62.06317645,250,82.6775
787,16.6667,202.6660802,-70,-64.31276729,250,109.8293
788,16.6667,167.6210843,-70,-65.58152638,250,118.2292
789,16.6667,89.20470583,-70,-61.99896379,250,144.1315
790,16.6667,214.6375496,-70,-64.31276729,250,109.8293
791,16.6667,218.1539715,-70,-64.31276729,250,109.8293
792,16.6667,40.15623048,-70,-62.92446589,250,118.7322
793,16.6667,113.0700632,-70,-61.99896379,250,144.1315
794,16.6667,219.2745766,-70,-64.31276729,250,109.8293
795,16.6667,125.1250082,-70,-61.99896379,250,144.1315
796,16.6667,29.32158503,-70,-63.17258776,250,82.6775
797,16.6667,2.199479896,-70,-62.92446589,250,118.7322
798,16.6667,14.60303392,-70,-62.92446589,250,118.7322
799,16.6667,116.8659179,-70,-61.99896379,250,144.1315
800,16.6667,109.0303538,-70,-61.99896379,250,144.1315
801,16.6667,219.2745766,-70,-64.31276729,250,109.8293
802,16.6667,14.60303392,-70,-62.92446589,250,118.7322
803,16.6667,165.0594893,-70,-65.58152638,250,118.2292
804,16.6667,20.45893782,-70,-62.57868264,250,82.6775
805,16.6667,53.08111044,-70,-76.51568941,250,103.9506
806,16.6667,92.57755251,-70,-76.51568941,250,103.9506
807,16.6667,118.2830004,-70,-73.07731367,250,109.8293
808,16.6667,30.14049788,-70,-62.06317645,250,82.6775
809,16.6667,85.59092021,-70,-76.51568941,250,103.9506
810,16.6667,89.20470583,-70,-61.99896379,250,144.1315
811,16.6667,122.6621103,-70,-73.07731367,250,109.8293
812,16.6667,202.6660802,-70,-64.31276729,250,109.8293
813,16.6667,33.27755295,-70,-63.99273923,250,82.6775
814,16.6667,122.6621103,-70,-73.07731367,250,109.8293
815,16.6667,90.4088272,-70,-62.03795533,250,82.6775
816,16.6667,117.7589677,-70,-73.07731367,250,109.8293
817,16.6667,20.0575371,-70,-62.56025374,250,64.4175
818,16.6667,250.1119855,-70,-64.31276729,250,109.8293
819,16.6667,40.15623048,-70,-62.92446589,250,118.7322
820,16.6667,61.89306079,-70,-63.95421694,250,82.6775
821,16.6667,73.23162157,-70,-61.38578781,250,82.6775
822,16.6667,161.6052464,-70,-65.58152638,250,118.2292
823,16.6667,33.27755295,-70,-63.99273923,250,82.6775
824,16.6667,61.04188071,-70,-62.92446589,250,118.7322
825,16.6667,30.14049788,-70,-62.06317645,250,82.6775
826,16.6667,8.511707965,-70,-66.40190206,250,50.0441
827,16.6667,219.2745766,-70,-64.31276729,250,109.8293
828,16.6667,61.73861826,-70,-62.56025374,250,64.4175
829,16.6667,90.4088272,-70,-62.03795533,250,82.6775
830,16.6667,2.199479896,-70,-62.92446589,250,118.7322
831,16.6667,109.0303538,-70,-61.99896379,250,144.1315
832,16.6667,127.9576928,-70,-73.07731367,250,109.8293
833,16.6667,113.0700632,-70,-61.99896379,250,144.1315
834,16.6667,61.73861826,-70,-62.56025374,250,64.4175
835,16.6667,86.43443346,-70,-76.51568941,250,103.9506
836,16.6667,116.8659179,-70,-61.99896379,250,144.1315
837,16.6667,30.14049788,-70,-62.06317645,250,82.6775
838,16.6667,116.5182202,-70,-62.92446589,250,118.7322
839,16.6667,61.73861826,-70,-62.56025374,250,64.4175
840,16.6667,117.7589677,-70,-73.07731367,250,109.8293
